Type;Author Name;Album Name;Song Name;Analizzata;Recomended;Loreto;Buona;Soft;Vivace;Molto Viv;Camera;Car;Lenta;Country;Strumentale;Classica;Lirica;Live;Discreta;Undefined;Avoid it;Confusionaria;Song Size
Italiani;Celentano Adriano;Best of;Quello che non ti ho detto;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4403200
Italiani;Celentano Adriano;Best of;Se tu mi tenti;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;4079616
Italiani;Celentano Adriano;Best of;Ti prenderò;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;4730880
Italiani;Celentano Adriano;C'è sempre un motivo;Ancora vivo;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4403200
Italiani;Celentano Adriano;C'è sempre un motivo;C'è sempre un motivo;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5271552
Italiani;Celentano Adriano;C'è sempre un motivo;In quale vita;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;4636672
Italiani;Celentano Adriano;C'è sempre un motivo;L'ultima donna che amo;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3710976
Italiani;Celentano Adriano;C'è sempre un motivo;Lunfardia;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;4882432
Italiani;Celentano Adriano;C'è sempre un motivo;Marì Marì;A;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;4097767
Italiani;Celentano Adriano;C'è sempre un motivo;Proibito;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3993600
Italiani;Celentano Adriano;C'è sempre un motivo;Quel casinha (Il ragazzo della via Gluck);x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;4325376
Italiani;Celentano Adriano;C'è sempre un motivo;Valeva la pena;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;4032147
Italiani;Celentano Adriano;C'è sempre un motivo;Vengo dal jazz;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;x;3780608
Italiani;Celentano Adriano;C'è sempre un motivo;Verità da marciapiede;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;4403200
Italiani;Celentano Adriano;Io non so parlar d'amore;Angel;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;4939776
Italiani;Celentano Adriano;Io non so parlar d'amore;Gelosia;x;M;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4329472
Italiani;Celentano Adriano;Io non so parlar d'amore;Il sospetto;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;4395008
Italiani;Celentano Adriano;Io non so parlar d'amore;L'arcobaleno;x;M;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;3383296
Italiani;Celentano Adriano;Io non so parlar d'amore;L'emozione non ha voce;x;M;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;3989504
Italiani;Celentano Adriano;Io non so parlar d'amore;L'uomo di cartone;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4265369
Italiani;Celentano Adriano;Io non so parlar d'amore;Le pesche d'inverno;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3690496
Italiani;Celentano Adriano;Io non so parlar d'amore;Mi domando;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4126189
Italiani;Celentano Adriano;Io non so parlar d'amore;Qual'è la direzione;x;_;_;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;5042176
Italiani;Celentano Adriano;Io non so parlar d'amore;Sarai uno straccio;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;5448612
Italiani;Celentano Adriano;Io non so parlar d'amore;Senza amore;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4809970
Italiani;Celentano Adriano;Io non so parlar d'amore;Una rosa pericolosa;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4400788
Italiani;Celentano Adriano;Le origini;Chi ce l'ha con me;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;3178496
Italiani;Celentano Adriano;Le origini;Chi non lavora non fa l'amore;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2912256
Italiani;Celentano Adriano;Le origini;E voi ballate;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2826240
Italiani;Celentano Adriano;Le origini;Eravamo in 100000;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2347008
Italiani;Celentano Adriano;Le origini;Grazie prego scusi;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;1978368
Italiani;Celentano Adriano;Le origini;Il forestiero;x;M;x;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;3481600
Italiani;Celentano Adriano;Le origini;L'angelo custode;x;_;_;_;_;_;_;_;x;_;_;_;_;_;_;x;_;_;x;2033466
Italiani;Celentano Adriano;Le origini;La storia di Serafino;x;x;_;B;_;_;_;_;x;_;_;_;_;_;_;_;_;_;_;3768320
Italiani;Celentano Adriano;Le origini;Non mi dir;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2150400
Italiani;Celentano Adriano;Le origini;Questo vecchio pazzo mondo;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3850240
Italiani;Celentano Adriano;Le origini;Sono un fallito;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3219456
Italiani;Celentano Adriano;Le origini;Sotto le lenzuola;x;M;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4173824
Italiani;Celentano Adriano;Le origini;Torno sui miei passi;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3125248
Italiani;Celentano Adriano;Le origini;Un bimbo sul leone;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3482949
Italiani;Celentano Adriano;Le origini;Viola;x;x;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3630070
Italiani;Celentano Adriano;Le volte che è stato primo;24000 baci;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;2682880
Italiani;Celentano Adriano;Le volte che è stato primo;Acqua e sale;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;5632000
Italiani;Celentano Adriano;Le volte che è stato primo;Azzurro;x;x;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4493312
Italiani;Celentano Adriano;Le volte che è stato primo;Ciao ragazzi;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3149824
Italiani;Celentano Adriano;Le volte che è stato primo;Il ragazzo della via Gluck;x;M;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5109124
Italiani;Celentano Adriano;Le volte che è stato primo;L'emozione non ha voce;x;M;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5001216
Italiani;Celentano Adriano;Le volte che è stato primo;Mondo in mi 7a;x;M;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;7403198
Italiani;Celentano Adriano;Le volte che è stato primo;Nata per me;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;3313664
Italiani;Celentano Adriano;Le volte che è stato primo;Si è spento il sole;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3579904
Italiani;Celentano Adriano;Le volte che è stato primo;Soli;A;_;L;B;_;V;_;_;C;_;_;_;_;_;_;_;_;_;_;4875590
Italiani;Celentano Adriano;Le volte che è stato primo;Sono un simpatico;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;5746688
Italiani;Celentano Adriano;Le volte che è stato primo;Storia d'amore;x;M;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5931008
Italiani;Celentano Adriano;Le volte che è stato primo;Susanna;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5840896
Italiani;Celentano Adriano;Le volte che è stato primo;TIR;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;5427200
Italiani;Celentano Adriano;Le volte che è stato primo;Un albero di 30 piani;x;M;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4805582
Italiani;Celentano Adriano;Le volte che è stato primo;Una carezza in un pugno;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3588096
Italiani;Celentano Adriano;Le volte che è stato primo;Una festa sui prati;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;4050944
Italiani;Cocciante Riccardo;Amore Amicizia;A mano a mano;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;6107136
Italiani;Cocciante Riccardo;Amore Amicizia;Bella senz'anima;x;M;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;6243362
Italiani;Cocciante Riccardo;Amore Amicizia;Celeste nostalgia;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;6062080
Italiani;Cocciante Riccardo;Amore Amicizia;Cervo a primavera;x;M;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;6017024
Italiani;Cocciante Riccardo;Amore Amicizia;E' passata una nuvola;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;5550080
Italiani;Cocciante Riccardo;Amore Amicizia;In bicicletta;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;7312293
Italiani;Cocciante Riccardo;Amore Amicizia;Io canto;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5980160
Italiani;Cocciante Riccardo;Amore Amicizia;L'alba;x;M;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;6025216
Italiani;Cocciante Riccardo;Amore Amicizia;Margherita;x;M;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;6508544
Italiani;Cocciante Riccardo;Amore Amicizia;Poesia;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5201920
Italiani;Cocciante Riccardo;Amore Amicizia;Quando finisce un amore;x;M;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;6098944
Italiani;Cocciante Riccardo;Amore Amicizia;Tu sei il mio amico carissimo;x;x;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4493312
Italiani;Cocciante Riccardo;Amore Amicizia;Un buco nel cuore;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;7036928
Italiani;Cocciante Riccardo;Amore Amicizia;Un nuovo amico;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5072240
Italiani;Cocciante Riccardo;Best of;A mano a mano;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4022272
Italiani;Cocciante Riccardo;Best of;Bella senz'anima;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4136960
Italiani;Cocciante Riccardo;Best of;Cervo a primavera;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4038656
Italiani;Cocciante Riccardo;Best of;Che storia;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;3944448
Italiani;Cocciante Riccardo;Best of;Grande è la città;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3231744
Italiani;Cocciante Riccardo;Best of;Harry loves mary;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3899392
Italiani;Cocciante Riccardo;Best of;Ho dimenticato;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4288512
Italiani;Cocciante Riccardo;Best of;Innamorato;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3739648
Italiani;Cocciante Riccardo;Best of;L'attimo presente;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4751360
Italiani;Cocciante Riccardo;Best of;Male;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4055040
Italiani;Cocciante Riccardo;Best of;Margherita;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4363590
Italiani;Cocciante Riccardo;Best of;Pelle sulla pelle;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3825664
Italiani;Cocciante Riccardo;Best of;Quando finisce un amore;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3244032
Italiani;Cocciante Riccardo;Best of;Questi momenti;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3977962
Italiani;Cocciante Riccardo;Best of;Questione di feeling;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3018752
Italiani;Cocciante Riccardo;Best of;Se stiamo insieme;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4457180
Italiani;Cocciante Riccardo;Best of;Sincerità;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3379200
Italiani;Cocciante Riccardo;Best of;Ti amo ancora di più;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3518464
Italiani;Cocciante Riccardo;Best of;Ti scorderò ti scorderò;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3436544
Italiani;Cocciante Riccardo;Best of;Un nuovo amico;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4149404
Italiani;Cocciante Riccardo;Best of;Vacanze insieme sul mar nero;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3645440
Italiani;Cocciante Riccardo;Cocciante;1a gita scolastica nel mondo del;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;6180864
Italiani;Cocciante Riccardo;Cocciante;E mi arriva il mare;x;x;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;7933952
Italiani;Cocciante Riccardo;Cocciante;Energia;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;6524928
Italiani;Cocciante Riccardo;Cocciante;Il senso profondo degli uomini;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;6881280
Italiani;Cocciante Riccardo;Cocciante;Jimi suona;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;6463488
Italiani;Cocciante Riccardo;Cocciante;Non si perde nessuno;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;5697536
Italiani;Cocciante Riccardo;Cocciante;Per tornare amici;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;5758976
Italiani;Cocciante Riccardo;Cocciante;Se stiamo insieme;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;6733824
Italiani;Cocciante Riccardo;Cocciante;Si, maria;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;6012928
Italiani;Cocciante Riccardo;Cocciante;Vivi la tua vita;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;5263360
Italiani;Cocciante Riccardo;Gli anni 70;A mano a mano;x;_;_;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5099520
Italiani;Cocciante Riccardo;Gli anni 70;Asciuga i tuoi pensieri al sole;x;_;_;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4620288
Italiani;Cocciante Riccardo;Gli anni 70;Bella senz'anima;x;M;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5158235
Italiani;Cocciante Riccardo;Gli anni 70;Canto per chi;x;_;_;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4362240
Italiani;Cocciante Riccardo;Gli anni 70;Canto popolare;x;_;_;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3514368
Italiani;Cocciante Riccardo;Gli anni 70;Carnevale;x;_;_;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4719900
Italiani;Cocciante Riccardo;Gli anni 70;Era mattino sul mondo;x;_;_;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5132288
Italiani;Cocciante Riccardo;Gli anni 70;Inverno;x;_;_;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4658251
Italiani;Cocciante Riccardo;Gli anni 70;Io canto;x;_;_;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5025792
Italiani;Cocciante Riccardo;Gli anni 70;L'alba;x;M;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5050368
Italiani;Cocciante Riccardo;Gli anni 70;Lucia;x;_;_;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5455872
Italiani;Cocciante Riccardo;Gli anni 70;Margherita;x;M;x;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5439488
Italiani;Cocciante Riccardo;Gli anni 70;Noi;x;_;_;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5087232
Italiani;Cocciante Riccardo;Gli anni 70;Notturno;x;_;_;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4788224
Italiani;Cocciante Riccardo;Gli anni 70;Piove;x;_;_;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5682773
Italiani;Cocciante Riccardo;Gli anni 70;Poesia;x;_;_;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4362240
Italiani;Cocciante Riccardo;Gli anni 70;Primavera;x;_;_;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5963776
Italiani;Cocciante Riccardo;Gli anni 70;Puoi chiamarmi col mio nome;x;_;_;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3507296
Italiani;Cocciante Riccardo;Gli anni 70;Quando finisce un amore;x;_;_;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5058560
Italiani;Cocciante Riccardo;Gli anni 70;Quando si vuole bene;x;_;_;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4534272
Italiani;Cocciante Riccardo;Gli anni 70;Storie;x;_;_;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;5943296
Italiani;Cocciante Riccardo;Gli anni 70;Stornello d'amore;x;_;_;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4878336
Italiani;Cocciante Riccardo;Gli anni 70;Uomo;x;_;_;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3510272
Italiani;Cocciante Riccardo;Gli anni 70;Vendo;x;_;_;B;S;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4083712
Italiani;Cocciante Riccardo;Istantanea Tour 98;A mano a mano;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;3203566
Italiani;Cocciante Riccardo;Istantanea Tour 98;Amore;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;5259264
Italiani;Cocciante Riccardo;Istantanea Tour 98;Bella senz'anima;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;6496256
Italiani;Cocciante Riccardo;Istantanea Tour 98;Celeste nostalgia;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;7389184
Italiani;Cocciante Riccardo;Istantanea Tour 98;Cervo a primavera;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;7590256
Italiani;Cocciante Riccardo;Istantanea Tour 98;Coltivò tutte le valli;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;3325952
Italiani;Cocciante Riccardo;Istantanea Tour 98;Grande è la città;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;4829845
Italiani;Cocciante Riccardo;Istantanea Tour 98;Il mare dei papaveri;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;3428352
Italiani;Cocciante Riccardo;Istantanea Tour 98;Il treno;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;3198976
Italiani;Cocciante Riccardo;Istantanea Tour 98;In bicicletta;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;6288105
Italiani;Cocciante Riccardo;Istantanea Tour 98;Innamorato;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;6119424
Italiani;Cocciante Riccardo;Istantanea Tour 98;Io canto;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;2600960
Italiani;Cocciante Riccardo;Istantanea Tour 98;Jimi suona;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;6868992
Italiani;Cocciante Riccardo;Istantanea Tour 98;L'alba;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;4677632
Italiani;Cocciante Riccardo;Istantanea Tour 98;La nostra lingua italiana;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;5799936
Italiani;Cocciante Riccardo;Istantanea Tour 98;Margherita;x;M;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;11571200
Italiani;Cocciante Riccardo;Istantanea Tour 98;Ora che io sono luce;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;3891200
Italiani;Cocciante Riccardo;Istantanea Tour 98;Poesia;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;4935798
Italiani;Cocciante Riccardo;Istantanea Tour 98;Presentazione musicisti;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;4194304
Italiani;Cocciante Riccardo;Istantanea Tour 98;Primavera;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;6168576
Italiani;Cocciante Riccardo;Istantanea Tour 98;Quando finisce un amore;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;6488064
Italiani;Cocciante Riccardo;Istantanea Tour 98;Quando si vuole bene;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;5255168
Italiani;Cocciante Riccardo;Istantanea Tour 98;Questione di feeling;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;6037504
Italiani;Cocciante Riccardo;Istantanea Tour 98;Se stiamo insieme;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;6717440
Italiani;Cocciante Riccardo;Istantanea Tour 98;Sincerità;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;5743295
Italiani;Cocciante Riccardo;Istantanea Tour 98;Sulla terra io e lei   istantanea tour 98 (disc 1);x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;3551232
Italiani;Cocciante Riccardo;Istantanea Tour 98;Ti amo ancora di più;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;7188480
Italiani;Cocciante Riccardo;Istantanea Tour 98;Tu sei il mio amico carissimo;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;15663104
Italiani;Cocciante Riccardo;Istantanea Tour 98;Un nuovo amico;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;4980736
Italiani;Cocciante Riccardo;Istantanea Tour 98;Uomo;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;2621440
Italiani;Cocciante Riccardo;Istantanea Tour 98;Vivi la tua vita;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;6705152
Italiani;Cocciante Riccardo;Quando Si Vuole Bene;Bella senz'anima;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;6152192
Italiani;Cocciante Riccardo;Quando Si Vuole Bene;Celeste nostalgia;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;6227689
Italiani;Cocciante Riccardo;Quando Si Vuole Bene;Cervo a primavera;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;7688192
Italiani;Cocciante Riccardo;Quando Si Vuole Bene;Due;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;5214208
Italiani;Cocciante Riccardo;Quando Si Vuole Bene;E' passata una nuvola;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;5562368
Italiani;Cocciante Riccardo;Quando Si Vuole Bene;Il mare dei papaveri;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;5455872
Italiani;Cocciante Riccardo;Quando Si Vuole Bene;Il soufflé con le banane;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;6205440
Italiani;Cocciante Riccardo;Quando Si Vuole Bene;In bicicletta;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;6193152
Italiani;Cocciante Riccardo;Quando Si Vuole Bene;Io canto;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;9318400
Italiani;Cocciante Riccardo;Quando Si Vuole Bene;L'onda;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;6373376
Italiani;Cocciante Riccardo;Quando Si Vuole Bene;Margherita;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;8069120
Italiani;Cocciante Riccardo;Quando Si Vuole Bene;Parole sante, zia lucia;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;7593984
Italiani;Cocciante Riccardo;Quando Si Vuole Bene;Poesia;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;4087808
Italiani;Cocciante Riccardo;Quando Si Vuole Bene;Primavera;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;7852032
Italiani;Cocciante Riccardo;Quando Si Vuole Bene;Quando finisce un amore;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;6591940
Italiani;Cocciante Riccardo;Quando Si Vuole Bene;Questione di feeling;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;6010141
Italiani;Cocciante Riccardo;Quando Si Vuole Bene;Sincerit;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;5238784
Italiani;Cocciante Riccardo;Quando Si Vuole Bene;Sulla terra io e lei;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;6557696
Italiani;Cocciante Riccardo;Quando Si Vuole Bene;Tu sei il mio amico carissimo;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;4859708
Italiani;Cocciante Riccardo;Quando Si Vuole Bene;Un buco nel cuore;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;6680576
Italiani;Cocciante Riccardo;Quando Si Vuole Bene;Un nuovo amico;x;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;_;_;_;5435392
Italiani;Concato Fabio;Best of;Domenica bestiale;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3862686
Italiani;Concato Fabio;Scomporre e Ricomporre;A Dean Martin;x;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;x;_;2995190
Italiani;Concato Fabio;Scomporre e Ricomporre;Canto;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3530752
Italiani;Concato Fabio;Scomporre e Ricomporre;Fiori di maggio;x;x;x;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3866624
Italiani;Concato Fabio;Scomporre e Ricomporre;Gigi;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;4997120
Italiani;Concato Fabio;Scomporre e Ricomporre;Guido Piano;x;_;_;B;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;3584000
