Type;AuthorName;AlbumName;SongName;Punteggio;Analizzata;Recomended;Loreto;Buona;Soft;Vivace;MoltoViv;Camera;Car;Lenta;Country;Strumentale;Classica;Lirica;Live;Discreta;Undefined;Avoidit;Confusionaria;SongSize
Bambini;Cartoni;The best of;Ufo Diapolon;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Cartoni;The best of;Ulisse 31;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Cartoni;The best of;Un Incantesimo Dischiuso Tra I Petali Del Tempo Per Rina;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Cartoni;The best of;Yattaman;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Cristina d'Avena;Varie;Bibbidi - bobbidi - bu (Cenerentola);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Cristina d'Avena;Varie;Ehi ho! (Biancaneve ed i sette nani);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Cristina d'Avena;Varie;I sogni son desideri (Cenerentola);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Cristina d'Avena;Varie;I tre porcellini ( I tre porcellini);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Cristina d'Avena;Varie;Il mondo è mio (Aladdin);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Cristina d'Avena;Varie;Impara a fischiettar (Biancaneve ed i sette nani);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Cristina d'Avena;Varie;LA - LA LU (Lilly ed il vagabondo);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Cristina d'Avena;Varie;Supercalifragilistic-espiralidoso (Mary Poppins);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Cristina d'Avena;Varie;Un poco di zucchero (Mary Poppins);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Cristina d'Avena;Varie;Una stella cade (Pinocchio);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney;Cartoni;Bruno;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney;Cartoni;Crock, shock,brock,clock;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney;Cartoni;Il cielo di Beirut;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney;Cartoni;Il mio fratellino a distanza;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney;Cartoni;Il tempo;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney;Cartoni;Il tip tap del millepiedi;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney;Cartoni;La guerra dei mutandoni;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney;Cartoni;Le tagliatelle di nonna Pina;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney;Cartoni;Ma va là;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney;Cartoni;Magico;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney;Cartoni;Olga, la tata del Volga;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney;Cartoni;Rockhopper Hop;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney;Cartoni;Ti canterò (Per la gioia che mi dai);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney;Cartoni;Un'amica colombiana;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Alleluja, tutti jazzisti!;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Bambino mio;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Bella notte (Lilli e il vagabondo);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Bibbidi Bobbidi Bu;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Cam Caminì;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Canzoncina di primavera (Bambi);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Canzone sciocca;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Canzoni elefanti e noddole;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Casimiro (Dumbo);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Concertino a quattro zampe;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Crudelia de Mon;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Dance of the Reed Flutes (Fantasia);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Ehi Ho!;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Fai una fischiatina (Pinocchio);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Hakuna Matata (Il re Leone);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Hi Diddle Dee Dee;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;I sogni son desideri (Cenerentola);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;I tre porcellini;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Il capitano Uncino mantiene le promesse (Peter Pan);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Il mio amore un dì verrà (Biancaneve);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Impara a fischiettar;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Intorno al camino (La carica dei 101);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Io lo so (La bella addormentata nel bosco);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Io vivo come un re (Mary Poppins);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;La canzone del non compleanno;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;La canzone di tigro;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;La canzone di Topolino;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;La marcia del colonnello Hathi (Il libro della giungla);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;La parata degli elefanti rosa (Dumbo);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;La vita dei pirati (Peter Pan);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;L'aquilone (Mary Poppins);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Lo stretto indispensabile;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Mago Merlino (La spada nella roccia);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Romeòs Swing;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Seguendo il capo;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Supercalifragilistic;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;The Aristocats (Gli aristogatti);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Un poco di zucchero;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Una stella cade (Pinocchio);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Urca Urca tirolero;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Voglio essere come te;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Whistle stop;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Disney Forever;Themes;Winnie the Pooh (Winnie the Pooh);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;46.mo;Bruno;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;46.mo;Crock, shock,brock,clock;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;46.mo;Il cielo di Beirut;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;46.mo;Il mio fratellino a distanza;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;46.mo;Il tempo;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;46.mo;Il tip tap del millepiedi;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;46.mo;La guerra dei mutandoni;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;46.mo;Le tagliatelle di nonna Pina;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;46.mo;Ma va là;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;46.mo;Magico;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;46.mo;Olga, la tata del Volga;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;46.mo;Rockhopper Hop;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;46.mo;Ti canterò (Per la gioia che mi dai);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;46.mo;Un'amica colombiana;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;A mosca cieca;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Batti cinque (4 4 di silenzio);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Cane e gatto;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Caro Gesù ti scrivo;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Cocco e Drilli;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Coccole!;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Corri topolino;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Dagli una spinta;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;E' meglio Mario;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Evviva noi;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Fammi crescere i denti davanti;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Farfalla in città;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;I 3 corsari;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;I gol di Zé;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Il caffé della Peppina;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Il coccodrillo come fa!;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Il cuoco pasticcione;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Il Katalicammello;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Il Lungo,il corto,il pacioccone;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Il pinguino Belisario;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Il pulcino ballerino;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Il singhiozzo;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Il sole verrà;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Il topo con gli occhiali;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Il torero camomillo;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Il valzer del moscerino;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;La figlia del re di Castiglia;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;La giacca rotta;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;La mia bidella candida;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;La sveglia birichina;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;La tartaruga sprint;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;La Teresina;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;La zanzara;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;L'ocona sgangherona;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Metti la canottiera;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Mille voci una voce;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Mitico angioletto;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Monta in mountain bike;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Né bianco né nero;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Ninna nanna del chicco di caffé;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Non lo faccio più;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Nonno superman;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Per me cantare è un gioco;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Per un ditino nel telefono;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Pesciolino rosso;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Popoff;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Pubbli-pubbli-pubblicità;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Quarantaquattro gatti;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Riprendiamoci la fantasia;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;Grandi successi;Volevo un gatto nero;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;44 Gatti (Piccolo Coro Antoniano);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Barbapapà;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Bibbidi bobbidi bu;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Caro Gesù ti scrivo;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Casetta in canadà;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Chiccolino di caffé (1962);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Ci vuole un fiore - (Sergio Endrigo);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Cin Ciù é;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Ciribiricoccola;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Cocco e drilli;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Dagli una spinta;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Fammi crescere i denti davanti;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Gugù bambino dell'età della pietra;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Ho visto un rospo;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;I due liocorni;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Il  pulcino ballerino;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Il caffé della peppina;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Il cane capellone;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Il corsaro nero nero;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Il lungo, il corto, il pacioccone;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Il pinguino belisario;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Il topo zorro;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Il torero camomillo;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Il valzer del moscerino;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Isotta;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;La ballata degli elefanti;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;La banda dello zoo;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;La giacca rotta;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;La giraffa genoveffa;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;La mia orchestra;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;La pecorella al bosco;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;La sveglia birichina;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;La torre degli asinelli;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;La zanzara;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Mamma tutto (1976);;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Maramao perché sei morto;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Ninna nanna del chicco di caffé;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Non lo faccio più;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Papaveri e papere;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Per un bicchiere di vino;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Per un ditino nel telefono;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Pesciolino rosso;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Popoff;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Popoffok;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Sottosopra;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Tippy, il coniglietto hippy;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Tre civette sul comò;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Tre scozzesi;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Un milione di anni fà;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Bambini;Zecchino d'oro;The best of;Volevo un gatto nero.;;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Chitarra;Carlos Fanelli & CO;Fluffies Bunnies;Fluffies Bunnies 01;385;x;x;.;x;x;.;.;.;.;.;.;x;.;.;.;.;.;.;.;0
Chitarra;Carlos Fanelli & CO;Fluffies Bunnies;Fluffies Bunnies 02;384;x;x;.;x;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Chitarra;Carlos Fanelli & CO;Fluffies Bunnies;Fluffies Bunnies 03;384;x;x;.;x;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Chitarra;Carlos Fanelli & CO;Fluffies Bunnies;Fluffies Bunnies 04;384;x;x;.;x;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0
Chitarra;Karadaglic Milos;Mediterraneo;A Day In May;385;x;M;.;x;x;.;.;.;.;.;.;x;.;.;.;.;.;.;.;0
Chitarra;Karadaglic Milos;Mediterraneo;Adelita;385;x;M;.;x;x;.;.;.;.;.;.;x;.;.;.;.;.;.;.;0
Chitarra;Karadaglic Milos;Mediterraneo;Cantabile;385;x;M;.;x;x;.;.;.;.;.;.;x;.;.;.;.;.;.;.;0
